Hour,20Q,40Q,50Q,215Q,247Q,191Q,271Q,161Q,1L,2L,3L,RiverH,LakeH,10F,335F,10B,61B,10C,335C
446,-769.41886496763,246.314558911921,-41.5218042361912,-122.868987323103,416.84590354651,-617.466379172818,-10.0647865868118,-105.348417954731,162.452743530273,144.593688964844,165.287872314453,220,167,3542.2956794158,7639.79654814533,45.3065738653163,97.5395065774465,1,0
447,2886.92148256209,1479.79160074506,453.364476603694,-959.017968715545,524.087802689621,-342.540853331216,103.869471490933,-107.249715986621,162.177993774414,144.961761474609,165.589828491211,220,167,0,8360.2623007951,-11.400650991355,96.1615515164103,0,0
448,2571.06853275786,1414.88074715382,407.166021256852,-943.481089723004,569.344347234735,-358.039552873183,107.359398494142,-69.0391355184447,160.096817016602,143.176895141602,164.533828735352,220,167,0,7241.22240500689,-6.30036510305917,91.213322207983,0,0
449,3426.57995571017,1658.65847369327,730.072740192633,-1135.80936727339,642.819849821057,-370.562062528412,180.827848497304,-76.1121283908507,158.207458496094,141.387817382812,163.549026489258,220,167,0,7757.14764498937,-18.7382610158671,89.5103089049961,0,0
450,4635.72587537843,2117.70086608886,1038.54164948001,-1215.87857323222,775.951369385013,-249.50395398691,224.155491352503,-96.3689256490432,155.953384399414,138.302322387695,162.267929077148,220,167,0,7658.15019691926,-19.9102762297233,90.2977735870775,0,0
451,5277.50544819065,2208.89041890191,1222.16384500056,-1242.01166133472,868.531970020358,-280.667567293335,264.378366686615,-119.31404412439,153.106674194336,134.016510009766,160.519378662109,220,167,0,8802.74662514382,-27.8505387543088,91.7994346403026,0,0
452,4620.69598171893,1935.45492460434,886.204438048595,-1137.71522847638,734.163827731904,-430.633473331011,196.749528292368,-115.236235453005,149.967910766602,129.007095336914,158.504699707031,220,167,0,8682.9378583328,-20.188125091072,90.6424832249577,0,0
453,-621.074973522423,604.946051935841,279.078306462114,-946.963755734511,577.214263190798,-1372.63998412452,59.6235790814352,-127.477632661625,147.933547973633,125.764678955078,157.680587768555,220,167,0,13283.5255479635,-16.0322801413146,131.180122358991,0,1
454,-1115.6940271156,-46.3932413433924,47.7494464278424,-839.285574661321,555.782784635566,-1781.61088776747,17.4751359963214,-92.2201765055341,147.041900634766,124.653366088867,157.95915222168,220,167,0,13072.5992693207,-10.8886176034594,129.414342457248,0,1
455,-2300.36789671911,-881.533507186115,-293.664605286776,-615.760423319348,388.009504723345,-2115.61971517279,-68.1905610608986,-110.547876902345,147.220291137695,124.45198059082,158.402618408203,220,167,0,13412.5094932493,-8.93153695268756,135.378442690376,0,1
456,-3259.96936498213,-1339.90130170081,-501.711069318741,-511.12141475517,458.110422942668,-2317.77315219615,-113.215819975482,-138.699560566227,148.492126464844,125.701850891113,159.243988037109,220,167,0,12964.1791581895,-0.557551661853836,130.722352794902,0,1
457,-5685.28745397478,-2412.30594310104,-854.823583811168,434.337490266813,305.151261233103,-2184.73905314542,-206.356978318968,-311.539119177371,150.377838134766,127.696014404297,160.454132080078,220,167,3059.66571071982,12871.0493703958,41.8819403279467,132.622546681071,1,1
458,-1471.17868132244,-1367.35507984044,-622.442563576917,309.437901533111,335.593398152108,-1442.92609163109,-132.638086766641,-99.8770278582414,152.866729736328,130.65104675293,161.459823608398,220,167,3602.64595514404,6779.0221340364,44.5252286321461,89.5158284121254,1,0
459,-1699.19653107748,-1345.8468022864,-578.664876574175,316.353492649771,332.778653348144,-1242.96717526177,-132.926352312098,-91.1801952176917,154.829284667969,133.153900146484,162.10075378418,220,167,3709.88665709671,8285.71446695671,43.6314533257212,94.4918542497157,1,0
460,-1375.71227087699,-1008.52164424722,-512.18172481438,223.189380426559,319.785089757058,-1151.04024633359,-111.757832902372,-89.7531356775802,156.66716003418,135.606552124023,162.784896850586,220,167,3449.15001185891,7870.33718119046,43.9531703295249,96.1425532518034,1,0
461,-286.764523947653,-202.78634949592,-65.95651580958,-93.5201511709815,472.096991811737,-1012.84185586689,-24.7952476235125,-101.461167632387,158.096328735352,137.686859130859,163.316070556641,220,167,3865.68403859712,7778.99280451961,42.2608614762096,93.7287457221906,1,0
462,1030.93702068817,700.376304398025,419.101096784134,-353.947358864064,645.817075344489,-786.129895037209,103.969062925414,-98.4044585183331,158.348495483398,138.080459594727,163.417465209961,220,167,3674.00621853008,8376.66550122616,36.3623471364837,91.3408604933674,1,0
463,501.725112817726,345.441016389455,226.796700467545,-251.253519103501,571.399265893618,-783.662989766631,58.8795001164453,-99.59082730981,157.325210571289,136.413391113281,163.077133178711,220,167,3324.93675002825,7298.9334211759,42.7152367445278,96.2552191486582,1,0
464,-56.8669382508955,-423.761130681889,-91.3280392656859,-87.2967291482234,495.915970283429,-1102.0842730231,-14.5229680874966,-96.3129667167989,156.851287841797,135.57780456543,162.869812011719,220,167,3551.24892892808,7250.82433448761,41.0748854054977,94.7656695332946,1,0
465,-173.954182477604,-182.888884893797,-130.859607223464,-154.527134363044,459.259234335209,-1033.68718835504,-26.6690169396873,-97.4651674440748,157.463165283203,135.939529418945,162.923187255859,220,167,3458.40025641022,7902.8284072162,35.6909581773728,98.1073919408489,1,0
466,-771.081921997525,-536.215154371892,-225.777083450154,40.7490572665218,457.683563525705,-955.11364361497,-58.2008639961028,-98.3661042365287,157.90283203125,136.497055053711,162.963928222656,220,167,3531.61744557179,7230.30006437333,37.7563834569801,90.9891668138397,1,0
467,-995.84044664998,-567.152528596318,-372.058548561401,86.6284570960037,430.432709469904,-1013.07613972921,-68.3046539931391,-118.136225438302,158.676254272461,137.461776733398,163.197723388672,220,167,3678.70891896076,8154.47312297592,35.8279398572822,89.3585317573721,1,0
468,-1286.97480195589,-582.091581846237,-363.235337830953,151.927747809782,408.698239138358,-909.133712555499,-74.6036051850057,-114.922896762348,159.562805175781,138.930816650391,163.568954467773,220,167,3464.01546939911,8240.47671512201,39.0136669557611,89.9487984766128,1,0
469,-1133.34876988016,-459.353749463923,-317.933906577908,152.276197300023,429.41376844224,-913.353869375273,-63.6187035111116,-106.207391846272,160.46501159668,140.337051391602,164.056518554688,220,167,3503.49224980723,7951.33944222047,40.250621557393,98.3379353497348,1,0
470,-983.354128826205,-272.317014186509,-245.851052480909,-67.8168387312309,381.662072616837,-726.093634483905,-44.6938178803525,-109.35297268156,161.182495117188,141.437362670898,164.525207519531,220,167,3329.96630425823,7097.83759238056,41.1827038063946,93.6990235234427,1,0
471,1825.20852760915,1148.1033724491,99.6536681677405,-863.754662089721,446.96855773989,-470.429643474437,15.3741902377337,-84.7757723471329,161.528732299805,142.350433349609,164.87858581543,220,167,0,7368.30631765368,-5.65146561991042,92.9520537145172,0,0
472,2268.99387501555,1213.09383046622,302.91030297116,-925.717789628844,475.117637649499,-502.914394557054,83.3550159362709,-83.9992575184428,159.842636108398,141.915817260742,164.134765625,220,167,0,7124.08566118007,-6.36768833571296,96.9799705260177,0,0
473,2867.4427381363,1390.33253498195,558.580157221394,-1035.45600494109,614.628854471595,-446.065343704893,119.230462234729,-78.1010844055227,158.139297485352,140.62109375,163.307250976562,220,167,0,7459.65523507367,-5.20443915781016,92.7266313307589,0,0
474,3937.4324440484,1687.26314099028,846.238902424102,-1111.57153438472,736.04223834727,-518.150313811011,184.199235914389,-82.6271274885403,156.166137695312,138.232879638672,162.227935791016,220,167,0,8521.90146275804,-12.9267609354034,93.8463652963012,0,0
475,3667.26449207698,1599.90828003674,813.206475447251,-996.531148146093,733.105554610745,-383.735784019432,185.664766618835,-107.234386097827,153.796081542969,134.904113769531,160.799453735352,220,167,0,7782.02051166096,-12.6129262022642,95.2535288575128,0,0
476,3531.5136952269,1352.25995096946,578.292167047328,-946.02509944224,612.055988499963,-632.436612734351,137.239536235559,-111.020185850985,151.530258178711,131.628479003906,159.353302001953,220,167,0,8251.46727208251,-16.0146851406724,99.3674263878825,0,0
477,3070.25403697523,1172.88564825416,388.41914649954,-941.684593490288,627.078573341741,-763.031925934262,93.1193548806547,-95.9397267591876,149.589736938477,129.291915893555,158.011215209961,220,167,0,8396.17217071297,-14.3234108630615,95.4316973597242,0,0
478,-1220.47183003728,338.931501638129,234.597670802968,-842.877677007974,589.142171671599,-1500.22060452367,58.6707578086099,-130.18430198034,148.44465637207,128.017837524414,157.863327026367,220,167,0,13048.2790718069,-10.8043475076191,132.719959733874,0,1
479,-1477.27375104196,-239.862724339634,27.2391690090588,-843.502930855531,500.866793519561,-1810.93010037186,20.0412374793609,-103.790065536623,147.992889404297,127.12939453125,158.325805664062,220,167,0,13285.1968805111,-8.16718772061974,131.785003787369,0,1
480,-2101.11155562506,-725.630296875763,-159.995208327359,-695.767662956498,505.52135246664,-2147.94722606472,-37.6042807031896,-102.027840027777,148.31901550293,126.921829223633,158.877014160156,220,167,0,13385.8066896944,-10.1200674099967,130.186313477905,0,1
481,-4515.1470261156,-1890.45873378202,-536.671240324457,331.023311782209,394.051888324487,-2088.85986756128,-127.752473939754,-224.919789729155,149.396942138672,127.519004821777,159.692108154297,220,167,3345.2290113147,13118.8932773158,47.1189001188814,132.699549821444,1,1
482,-698.180077485807,-1082.12888204906,-405.407173324934,211.812577272831,364.529782739605,-1311.75533689886,-87.7767618435645,-104.813451020464,151.719573974609,129.432434082031,160.73698425293,220,167,3269.48284618869,7445.22763862185,39.2480468160362,90.7682941525952,1,0
483,-546.709100783033,-913.201434824588,-329.39954601424,199.540461445721,424.406115889967,-1240.43288751376,-70.4080836007102,-104.182538911454,153.346252441406,131.123779296875,161.008117675781,220,167,3544.7991206707,6648.32436622934,40.1832003032999,96.0120703541434,1,0
484,-215.302983368345,-627.649748556047,-280.503454336867,29.6866968893708,445.583402377808,-1160.88403368293,-63.9154594848247,-112.506516781219,154.643402099609,132.502334594727,161.197769165039,220,167,3573.70559967982,7972.12501024038,38.5699323860069,98.5142631779318,1,0
485,448.570414265855,255.464946336906,43.9604792023385,-242.76358523525,537.816222816796,-808.69642047369,23.8514902105282,-112.011998195667,155.471878051758,133.620452880859,161.250198364258,220,167,3560.8659306882,7790.87905825299,39.2051205349531,90.7783323909011,1,0
486,1350.19741681899,709.964951988782,417.274597597309,-396.128039977221,618.456807924069,-775.249909731657,100.702536443388,-95.6526857437174,155.124359130859,133.440475463867,161.091934204102,220,167,3423.84028929543,8207.1617443962,38.4296994770989,91.6460180089654,1,0
487,831.938752791751,287.157041345373,171.501396638788,-257.343726964739,653.032803620596,-909.838147933332,46.8998253593804,-95.0051231481798,154.116317749023,131.773742675781,160.645156860352,220,167,3869.45503208843,8190.37518661792,39.1858952276823,93.4748703119311,1,0
488,257.626703023012,-345.315243213051,-1.57505502204116,-113.561846901165,547.952813004076,-1118.09472076712,-7.45947961403598,-98.8249989793127,153.682601928711,130.974716186523,160.336502075195,220,167,3531.84717419537,7767.9684531109,38.5787611812093,95.2243853240433,1,0
489,99.2297844120722,-403.036226448197,-155.641736083271,-96.5747489793311,481.542317422072,-1030.66051174998,-38.0044540720519,-105.195761486367,154.140014648438,130.965103149414,160.217926025391,220,167,3829.03089504205,8305.21350298496,42.1951905306027,95.6543617728364,1,0
490,-502.851192147377,-662.151871147486,-246.284738025321,-19.3407980320946,412.23107140091,-1086.75397376018,-60.611218021723,-113.88837898715,154.637191772461,131.636779785156,160.204711914062,220,167,3364.66018923767,7515.20521981207,39.1042471152167,90.9888502579111,1,0
491,-1038.95103516093,-693.532709338923,-389.714645060271,133.708806229215,434.373933159731,-1051.48941636462,-88.0191995023062,-117.853030533672,155.459075927734,132.690521240234,160.422149658203,220,167,3419.2463281253,8097.68132526159,35.5110918047838,91.9870636337854,1,0
492,-1664.51674522027,-857.613720711708,-460.260861793117,238.467155721883,329.142259048727,-939.919276750977,-105.497279322898,-125.015625338636,156.483123779297,134.385452270508,160.841156005859,220,167,3345.93167987196,7399.36685331164,46.1484038868362,94.2938546398033,1,0
493,-2015.81525630164,-908.795375588258,-469.477177964104,194.528368069177,319.394490184285,-1076.23521263337,-100.948977774294,-120.165455948495,157.64826965332,136.273803710938,161.44758605957,220,167,3501.7413370099,8069.2648128686,38.1230285216937,94.6932539797834,1,0
494,-2099.49269386542,-876.780434002816,-531.056333070463,212.305159069079,258.255818193622,-992.36936609946,-116.271915920561,-103.899451535725,158.914566040039,138.239486694336,162.200531005859,220,167,3365.40711399521,7963.1747819308,35.0004640807245,93.5689236275646,1,0
495,113.903844483098,696.379061625638,-299.736950096947,-609.205990091441,318.17260403917,-403.191604230798,-52.665517986296,-80.1796052684175,160.132476806641,140.388824462891,162.979110717773,220,167,0,7554.4981004344,0.91314448493871,94.6287742377817,0,0
496,321.377115316276,706.02920739619,-128.260842849849,-672.506747373456,387.432129227414,-691.505836095847,-29.7565942083454,-43.2901866590203,159.023834228516,141.534423828125,162.89079284668,220,167,0,7484.57562043567,-3.29836234725336,96.5291094484652,0,0
497,1038.0082765197,655.690490141999,149.308573837475,-753.83508164154,455.262017428468,-747.509124071474,46.6481004116827,-54.8584526628848,158.067825317383,142.058059692383,162.751037597656,220,167,0,7581.619210846,-7.31268910330871,88.0684777083713,0,0
498,1787.97790914555,832.476348603684,428.954357244703,-825.607746512541,584.545999273074,-624.272049022967,87.4634851215436,-90.2353458237386,157.02766418457,141.50732421875,162.392776489258,220,167,0,8397.74640616528,-9.81306551291749,86.315910590919,0,0
499,2159.16382763001,882.560792515941,481.590335210971,-751.826757756003,615.633859561305,-596.8249059393,116.370698159133,-71.2381449248905,155.687301635742,139.899063110352,161.690246582031,220,167,0,8889.51016678698,-13.4488944828171,95.1834788338511,0,0
500,2065.15756654275,811.426476294616,343.514072663372,-749.881866431016,515.012822659049,-702.496700686284,89.8600612497378,-88.8565717495919,154.317367553711,137.863143920898,160.879409790039,220,167,0,7074.20925067279,-7.72679958067374,95.2568422204351,0,0
501,1891.5614427176,738.609712039703,189.142817237995,-748.29497547438,537.470820340366,-849.152421258629,50.2993479041791,-81.7880233197219,153.108596801758,136.497451782227,160.074127197266,220,167,0,8391.14813537799,-3.07357386499083,90.4068423798844,0,0
502,1100.40413955993,433.216646138739,78.3854842086082,-665.277408639447,504.40006120566,-1012.63461815886,23.8209405033127,-85.7093975877829,152.095001220703,135.721466064453,159.366256713867,220,167,0,7738.98905148391,-7.13481111371322,96.6698156476567,0,0
503,964.640830158966,38.5274540211669,-60.806299338641,-607.195991534783,399.733830016763,-1214.57355555098,-11.4563165964532,-67.9379058950099,151.503524780273,135.414093017578,158.804794311523,220,167,0,8394.63028001373,-8.47916282481341,89.9207006064052,0,0
504,2621.43022966068,1032.18172389309,499.137037094295,-882.935575345019,552.641329443177,-693.446054110907,109.866166182838,-91.0005577026991,151.449142456055,135.731307983398,158.442977905273,220,167,0,8285.51425295232,-6.60203700702199,93.3111094823016,0,0
